id,Start Time,End Time,Feeding History ID
868,1491838439464,1491838466965,384
869,1491842099005,1491842119763,385
870,1491842187386,1491842274526,385
871,1491842338734,1491842390119,385
872,1491842521681,1491842735047,385
873,1491842808124,1491842830906,385
874,1491842908784,1491842919782,385
875,1491844362481,1491844370186,386
876,1491844427594,1491844544552,386
877,1491844577590,1491844696549,386
878,1491844915870,1491844938253,386
879,1491844985908,1491844994356,386
880,1491848014465,1491848020956,387
881,1491848161152,1491848218875,387
882,1491849007081,1491849016298,388
883,1491854417454,1491854425535,389
884,1491854554933,1491854562348,389
885,1491854640005,1491854757015,389
886,1491854815939,1491855059187,389
887,1491855189798,1491855202901,389
888,1491855276011,1491855292976,389
889,1491855351537,1491855366549,389
890,1491855417418,1491855425871,389
891,1491855488892,1491855507394,389
892,1491855529331,1491855536066,389
893,1491855557916,1491855571482,389
894,1491855585719,1491855652524,389
895,1491855688047,1491855695244,389
896,1491857046804,1491857065846,390
897,1491857078214,1491857105516,390
898,1491857122556,1491857147638,390
899,1491862536059,1491862554069,391
900,1491862602874,1491862613859,391
901,1491862694715,1491862736969,391
902,1491864267122,1491864598933,392
903,1491867781703,1491867856339,393
904,1491867900114,1491868317678,393
905,1491868592272,1491868659815,393
906,1491877631639,1491877635863,394
907,1491877763062,1491877764808,394
908,1491877857236,1491877864140,394
909,1491877940443,1491877958609,394
910,1491878073821,1491878106672,394
911,1491878207884,1491878227015,394
912,1491878345795,1491878394546,394
913,1491879574906,1491879587186,395
914,1491883778282,1491883807742,396
915,1491883919454,1491883937221,396
916,1491884106136,1491884161236,396
917,1491884300814,1491884396121,396
918,1491884508062,1491884518450,396
919,1491885701187,1491885826577,397
920,1491885872403,1491885874833,397
921,1491885896271,1491885933398,397
922,1491885982858,1491886000155,397
923,1491886072798,1491886222191,397
924,1491886395603,1491886402968,397
925,1491886471976,1491886536628,397
926,1491886577902,1491886662256,397
927,1491886725365,1491886767332,397
928,1491886816357,1491886845805,397
929,1491886866910,1491886879158,397
930,1491887487862,1491887496024,398
931,1491887556534,1491887699579,398
932,1491887874631,1491887934650,398
933,1491902321186,1491902335944,399
934,1491902368351,1491902378147,399
935,1491911553164,1491911873428,402
936,1491911933283,1491912167183,402
937,1491912243596,1491912251792,402
938,1491912264045,1491912270377,402
939,1491912283597,1491912296695,402
940,1491912310366,1491912324000,402
941,1491912334221,1491912344105,402
942,1491912363689,1491912369537,402
943,1491912386724,1491912432659,402
944,1491912605087,1491912614339,402
945,1491912698416,1491912731895,402
946,1491912755566,1491912771882,402
947,1491913678314,1491913687904,403
948,1491925534534,1491925544382,405
949,1491925548916,1491925902460,405
950,1491925980873,1491926036189,405
951,1491926168994,1491926225371,405
952,1491929959755,1491929965123,406
953,1491930008062,1491930081050,406
954,1491930328289,1491930355405,406
955,1491930366094,1491930417745,406
956,1491930464552,1491930518439,406
957,1491930564542,1491930809245,406
958,1491930928423,1491930947261,406
959,1491930992110,1491931104001,406
960,1491932362641,1491932489220,407
961,1491932566890,1491932614563,407
962,1491935036427,1491935129174,408
963,1491940401741,1491940464152,409
964,1491940529920,1491940605129,409
965,1491940618302,1491940696407,409
966,1491940773648,1491940798449,409
967,1491941853671,1491941957792,410
968,1491942084123,1491942165060,410
969,1491942250820,1491942293719,410
970,1491942318158,1491942320255,410
971,1491942412044,1491942479481,410
972,1491942570057,1491942579023,410
973,1491942595927,1491942603141,410
974,1491942678964,1491942721767,410
975,1491942871016,1491943009893,410
976,1491943097189,1491943132869,410
977,1491955481118,1491955487464,412
978,1491955530554,1491955530667,412
979,1491955531937,1491955593723,412
980,1491956397576,1491956405475,413
981,1491956573196,1491956924747,413
982,1491957070594,1491957086488,413
983,1491957112624,1491957557373,413
984,1491957614633,1491957633993,413
985,1491957659432,1491957671332,413
986,1491957695868,1491957905132,413
987,1491969779342,1491969829901,414
988,1491969935881,1491970267028,414
989,1491970354168,1491970374000,414
990,1491970425125,1491970441404,414
991,1491970498314,1491970550198,414
992,1491971544334,1491971593063,415
993,1491973814452,1491973845319,417
994,1491973906640,1491973958708,417
995,1491974010556,1491974070920,417
996,1491974245459,1491974643750,417
997,1491974769563,1491975074621,417
998,1491986713537,1491986731875,418
999,1491997085202,1491997134481,420
1000,1491998359685,1491998399843,421
1001,1491998444650,1491998493302,421
1002,1491998540860,1491998551341,421
1003,1491998600016,1491998627980,421
1004,1491999091646,1491999102472,422
1005,1491999530254,1491999540989,422
1006,1491999564198,1491999613532,422
1007,1491999632939,1491999660254,422
1008,1491999719547,1491999736362,422
1009,1491999754749,1491999764932,422
1010,1492006992846,1492007000987,423
1011,1492013314423,1492013498169,424
1012,1492014930278,1492014961345,425
1013,1492015002968,1492015105793,425
1014,1492015203664,1492015254600,425
1015,1492020084782,1492020125644,426
1016,1492020615640,1492020662956,426
1017,1492020714498,1492020725346,426
1018,1492020852177,1492020855005,426
1019,1492021057592,1492021074059,426
1020,1492021093464,1492021133364,426
1021,1492021222190,1492021234806,426
1022,1492021296229,1492021312612,426
1023,1492022545308,1492022552500,427
1024,1492022564489,1492022611788,427
1025,1492022645896,1492022728164,427
1026,1492022756321,1492022808188,427
1027,1492022816808,1492022927016,427
1028,1492030606232,1492030607861,430
1029,1492030661773,1492030667851,430
1030,1492030789347,1492030845433,430
1031,1492030919078,1492030937190,430
1032,1492030996847,1492031045216,430
1033,1492031151262,1492031165358,430
1034,1492031175865,1492031188911,430
1035,1492031203233,1492031541991,430
1036,1492031657604,1492031672584,430
1037,1492031737459,1492031923572,430
1038,1492038507107,1492038527674,431
1039,1492038612286,1492038680091,431
1040,1492038801735,1492038871390,431
1041,1492038923360,1492038960061,431
1042,1492039062268,1492039079629,431
1043,1492039100517,1492039119932,431
1044,1492040434296,1492040470680,432
1045,1492040541221,1492040551303,432
1046,1492040595993,1492040615675,432
1047,1492047184489,1492047212803,433
1048,1492048222502,1492048257218,434
1049,1492049615793,1492049624527,435
1050,1492049649608,1492049671123,435
1051,1492050532353,1492050652428,436
1052,1492080648673,1492080654606,439
1053,1492105657041,1492105957172,445
1054,1492106258107,1492106264066,445
1055,1492106280565,1492106318304,445
1056,1492106369595,1492106377159,445
1057,1492106462791,1492106472481,445
1058,1492116545561,1492116549935,447
1059,1492116800473,1492116855758,447
1060,1492116896530,1492116946418,447
1061,1492117121318,1492117190021,447
1062,1492121696588,1492121730653,448
1063,1492121821713,1492121873763,448
1064,1492121944374,1492121954338,448
1065,1492121996795,1492122003575,448
1066,1492122038246,1492122044313,448
1067,1492122083502,1492122112417,448
1068,1492123480319,1492123486442,449
1069,1492123597039,1492123604437,449
1070,1492123633109,1492123707212,449
1071,1492123806727,1492123816973,449
1072,1492123860063,1492123878829,449
1073,1492123902268,1492123911814,449
1074,1492132718074,1492132739050,450
1075,1492133196915,1492133217865,450
1076,1492133280539,1492133294355,450
1077,1492133372713,1492133447583,450
1078,1492133552943,1492133600345,450
1079,1492133685607,1492133699238,450
1080,1492133789750,1492133804957,450
1081,1492133858145,1492133862310,450
1082,1492133941436,1492133950068,450
1083,1492133958773,1492133994972,450
1084,1492135110365,1492135122258,451
1085,1492135138294,1492135154842,451
1086,1492135222903,1492135241033,451
1087,1492135318861,1492135344077,451
1088,1492135362747,1492135370347,451
1089,1492140088270,1492140117485,452
1090,1492140226114,1492140265163,452
1091,1492140331290,1492140366122,452
1092,1492140548522,1492140599162,452
1093,1492140611395,1492140613727,452
1094,1492141430087,1492141439403,453
1095,1492141731084,1492141754430,453
1096,1492141784685,1492141801568,453
1097,1492141818706,1492141899859,453
1098,1492141917096,1492142132328,453
1099,1492142198472,1492142241606,453
1100,1492146373325,1492146387904,454
1101,1492146436381,1492146504517,454
1102,1492146509521,1492146542816,454
1103,1492146603254,1492146608619,454
1104,1492146616989,1492146669124,454
1105,1492147903365,1492147959281,455
1106,1492148006320,1492148017236,455
1107,1492148019306,1492148053039,455
1108,1492148117017,1492148220886,455
1109,1492156035324,1492156045254,457
1110,1492156146998,1492156166032,457
1111,1492156228640,1492156247889,457
1112,1492169728936,1492169883981,458
1113,1492169907278,1492169933596,458
1114,1492171233132,1492171266448,459
1115,1492171337905,1492171470915,459
1116,1492179835143,1492179889722,460
1117,1492179932981,1492180321808,460
1118,1492182084385,1492182146799,461
1119,1492189074918,1492189201572,462
1120,1492189290033,1492189295913,462
1121,1492189383656,1492189444442,462
1122,1492189565090,1492189580271,462
1123,1492189671616,1492189808842,462
1124,1492189853831,1492189962069,462
1125,1492190489551,1492190500100,463
1126,1492190573276,1492190670630,463
1127,1492196919819,1492197040257,464
1128,1492198129376,1492198140746,465
1129,1492198194189,1492198210638,465
1130,1492198221122,1492198299794,465
1131,1492198322883,1492198410136,465
1132,1492198422724,1492198473227,465
1133,1492198525700,1492198585867,465
1134,1492198609007,1492198624787,465
1135,1492198673062,1492198684844,465
1136,1492201767658,1492201791234,466
1137,1492201919446,1492201934628,466
1138,1492202022702,1492202406150,466
1139,1492203577003,1492203591549,467
1140,1492215033191,1492215046107,468
1141,1492215162614,1492215219874,468
1142,1492215316084,1492215320014,468
1143,1492215366071,1492215376869,468
1144,1492216784155,1492216797468,469
1145,1492223300053,1492223359719,470
1146,1492223596465,1492223656649,470
1147,1492223755978,1492223796376,470
1148,1492223826301,1492223954657,470
1149,1492224034434,1492224089886,470
1150,1492224162165,1492224173943,470
1151,1492224217951,1492224330489,470
1152,1492229568233,1492229619064,472
1153,1492229771013,1492229836281,472
1154,1492229865772,1492229880984,472
1155,1492229891005,1492229896151,472
1156,1492229902376,1492229926207,472
1157,1492229938279,1492229944241,472
1158,1492230634055,1492230714071,473
1159,1492230776570,1492230791336,473
1160,1492230866032,1492230884093,473
1161,1492230932667,1492231001319,473
1162,1492231084774,1492231120532,473
1163,1492242131207,1492242144767,475
1164,1492242329214,1492242346048,475
1165,1492242379972,1492242391803,475
1166,1492257613265,1492257621481,478
1167,1492257625934,1492257693655,478
1168,1492270032917,1492270034624,479
1169,1492270077564,1492270220325,479
1170,1492270298285,1492270311083,479
1171,1492271194696,1492271224829,480
1172,1492271357128,1492271391861,480
1173,1492271454977,1492271500952,480
1174,1492281160269,1492281282751,481
1175,1492281482525,1492281574042,481
1176,1492291275803,1492291276580,483
1177,1492291338505,1492291355405,483
1178,1492300745414,1492300798389,486
1179,1492300857498,1492300890648,486
1180,1492301914775,1492302024777,487
1181,1492302089289,1492302214128,487
1182,1492307941063,1492308010690,488
1183,1492308099753,1492308138822,488
1184,1492308526661,1492308610846,488
1185,1492308826801,1492308850225,488
1186,1492335577961,1492335697998,492
1187,1492336115954,1492336134298,492
1188,1492337209071,1492337246942,493
1189,1492350464393,1492350525167,494
1190,1492350560393,1492350614877,494
1191,1492378657039,1492378924334,498
1192,1492380471183,1492380618509,499
1193,1492388264786,1492388286135,500
1194,1492389546166,1492389553677,501
1195,1492399287298,1492399320648,504
1196,1492399551954,1492399646027,504
1197,1492399898307,1492400144004,504
1198,1492400197176,1492400215642,504
1199,1492400324543,1492400395375,504
1200,1492407097555,1492407212975,505
1201,1492407592500,1492407606543,505
1202,1492407654482,1492407983223,505
1203,1492408123407,1492408132105,505
1204,1492408228836,1492408233813,505
1205,1492408248700,1492408268031,505
1206,1492425104297,1492425105720,507
1207,1492445594224,1492445740428,513
1208,1492445793237,1492445845557,513
1209,1492455635112,1492455859516,515
1210,1492468397139,1492468399954,517
1211,1492481829926,1492481936383,519
1212,1492481972282,1492482004172,519
1213,1492482151516,1492482157028,519
1214,1492482230909,1492482242290,519
1215,1492482321414,1492482357032,519
1216,1492482405956,1492482446623,519
1217,1492489799379,1492490169552,520
1218,1492491593763,1492491626879,521
1219,1492492040219,1492492075372,521
1220,1492493172224,1492493196854,522
1221,1492493265048,1492493279809,522
1222,1492493295843,1492493357580,522
1223,1492493371198,1492493386198,522
1224,1492493408269,1492493409233,522
1225,1492493499460,1492493625967,522
1226,1492493692460,1492493732626,522
1227,1492493749881,1492493812599,522
1228,1492493828870,1492493830017,522
1229,1492529732004,1492529732245,525
1230,1492537711736,1492537712658,526
1231,1492537902842,1492538087206,526
1232,1492549075394,1492549215870,529
1233,1492549256363,1492549393336,529
1234,1492549462528,1492549697011,529
1235,1492556665050,1492556695408,530
1236,1492557340607,1492557408715,530
1237,1492557486593,1492557523277,530
1238,1492557621671,1492557639887,530
1239,1492557740515,1492557752027,530
1240,1492569440701,1492569444667,533
1241,1492569485740,1492569500939,533
1242,1492569605450,1492569617282,533
1243,1492575747460,1492575773112,535
1244,1492575951187,1492576031336,535
1245,1492576718483,1492576733837,536
1246,1492577013149,1492577098684,536
1247,1492578188768,1492578258802,537
1248,1492578436386,1492578444149,537
1249,1492578491514,1492578505097,537
1250,1492578513883,1492578518695,537
1251,1492605237631,1492605272527,539
1252,1492638635779,1492638694898,545
1253,1492638963670,1492638986041,545
1254,1492639140494,1492639152828,545
1255,1492639194494,1492639369456,545
1256,1492639524263,1492639568360,545
1257,1492640698159,1492640759006,546
1258,1492640838367,1492640858799,546
1259,1492646886789,1492646905917,547
1260,1492646927216,1492646942517,547
1261,1492646967971,1492646972768,547
1262,1492647694962,1492647706822,548
1263,1492648098867,1492648107965,548
1264,1492648150938,1492648172005,548
1265,1492653923113,1492654034000,549
1266,1492655337123,1492655344863,550
1267,1492655543668,1492655583033,550
1268,1492655645259,1492655708063,550
1269,1492655726198,1492655739096,550
1270,1492655967858,1492656007161,550
1271,1492656072219,1492656114054,550
1272,1492656183145,1492656251899,550
1273,1492657316038,1492657567936,551
1274,1492662775172,1492662789086,552
1275,1492662825342,1492662852130,552
1276,1492679370678,1492679688160,554
1277,1492679934143,1492679975722,554
1278,1492681050900,1492681353926,555
1279,1492691742465,1492691851469,556
1280,1492705134791,1492705341138,558
1281,1492705437955,1492705455582,558
1282,1492706426309,1492706581395,559
1283,1492706613376,1492706660229,559
1284,1492706687949,1492706736731,559
1285,1492706800107,1492706843193,559
1286,1492727032177,1492727281416,562
1287,1492728488930,1492728549785,563
1288,1492728755818,1492728780336,563
1289,1492728793441,1492728799989,563
1290,1492739099625,1492739229909,564
1291,1492739433514,1492739441728,564
1292,1492740005213,1492740029110,565
1293,1492769222591,1492769237201,567
1294,1492769273040,1492769291306,567
1295,1492770247441,1492770277866,568
1296,1492782494452,1492782618191,569
1297,1492782691433,1492782937018,569
1298,1492790815217,1492790960219,571
1299,1492791066915,1492791111937,571
1300,1492792485882,1492792652314,572
1301,1492792774170,1492792836487,572
1302,1492800298090,1492800304380,573
1303,1492827561339,1492827565067,577
1304,1492827599305,1492827609520,577
1305,1492827680177,1492827691076,577
1306,1492827722332,1492827753882,577
1307,1492827758187,1492827768218,577
1308,1492834469291,1492834476732,579
1309,1492834564993,1492834601263,579
1310,1492834634583,1492834667232,579
1311,1492834746626,1492834771708,579
1312,1492834789030,1492834800962,579
1313,1492834829481,1492835140523,579
1314,1492835201586,1492835208756,579
1315,1492835319447,1492835345397,579
1316,1492835371602,1492835381232,579
1317,1492836134281,1492836212700,580
1318,1492836353847,1492836369998,580
1319,1492836489210,1492836517843,580
1320,1492850812705,1492850937570,581
1321,1492850966201,1492851044395,581
1322,1492851173433,1492851192000,581
1323,1492851225139,1492851239036,581
1324,1492853172809,1492853392665,582
1325,1492867648885,1492867679424,583
1326,1492867717230,1492867740677,583
1327,1492879471342,1492879490136,585
1328,1492891180996,1492891185445,588
1329,1492891217401,1492891224431,588
1330,1492913419129,1492913430809,590
1331,1492913720712,1492913729981,590
1332,1492913772087,1492913778280,590
1333,1492914541772,1492914595490,591
1334,1492914636679,1492914733815,591
1335,1492914797373,1492914817674,591
1336,1492914835959,1492914930763,591
1337,1492932942106,1492932951520,592
1338,1492932967877,1492932996460,592
1339,1492933947042,1492933968017,593
1340,1492945374421,1492945420938,594
1341,1492945507500,1492945543249,594
1342,1492945578906,1492945596204,594
1343,1492945635245,1492945657976,594
1344,1492969710934,1492969787565,598
1345,1492970163148,1492970176313,598
1346,1492970490390,1492970504070,598
1347,1492971709294,1492971728777,599
1348,1492971943188,1492971972414,599
1349,1492982617007,1492982667805,601
1350,1492994171237,1492994181379,603
1351,1492994223121,1492994373046,603
1352,1493001689597,1493001712962,605
1353,1493001758231,1493001899504,605
1354,1493003657477,1493003717834,606
1355,1493003796411,1493003831447,606
1356,1493003845602,1493004157643,606
1357,1493004469813,1493004475626,606
1358,1493004499769,1493004572458,606
1359,1493015088246,1493015145317,608
1360,1493015262066,1493015266697,608
1361,1493026570751,1493026640997,609
1362,1493026846674,1493026890226,609
1363,1493027069255,1493027120357,609
1364,1493028224094,1493028352348,610
1365,1493028539835,1493028562284,610
1366,1493028582008,1493029042642,610
1367,1493029685029,1493029735382,611
1368,1493043678016,1493043725435,612
1369,1493044634772,1493044748495,613
1370,1493053292335,1493053361514,615
1371,1493053646017,1493053650267,615
1372,1493069066985,1493069083010,618
1373,1493069146751,1493069305463,618
1374,1493080134417,1493080149654,620
1375,1493095333160,1493095389264,622
1376,1493116758729,1493116763209,623
1377,1493116767343,1493116787662,623
1378,1493133455914,1493133628176,627
1379,1493133716686,1493133764507,627
1380,1493171056713,1493171160471,633
1381,1493173060572,1493173084991,634
1382,1493173208924,1493173223606,634
1383,1493173313933,1493173383750,634
1384,1493173486248,1493173537132,634
1385,1493182689061,1493182764879,636
1386,1493259589664,1493259639919,645
1387,1493260162867,1493260173578,646
1388,1493260625612,1493260638570,646
1389,1493268102218,1493268109258,647
1390,1493307299183,1493307329741,653
1391,1493346666174,1493346756924,659
1392,1493346822266,1493346828548,659
1393,1493346924591,1493346935672,659
1394,1493348285121,1493348304266,661
1395,1493348324368,1493348342036,661
1396,1493354408468,1493354468290,662
1397,1493355427102,1493355692703,663
1398,1493355751794,1493355760358,663
1399,1493356316898,1493356344987,664
1400,1493378704335,1493378780786,665
1401,1493378897302,1493378912197,665
1402,1493403230625,1493403271389,671
1403,1493424403343,1493424498099,676
1404,1493424752388,1493424782652,676
1405,1493442741538,1493442746958,679
1406,1493443839463,1493443989572,680
1407,1493444027879,1493444083180,680
1408,1493444091384,1493444341604,680
1409,1493467491859,1493467587102,682
1410,1493483429150,1493483439899,684
1411,1493496334586,1493496340799,686
1412,1493496530170,1493496541083,686
1413,1493496606291,1493496617540,686
1414,1493496751037,1493496761186,686
1415,1493509547048,1493509722773,687
1416,1493547341991,1493547360092,691
1417,1493566536879,1493566564714,695
1418,1493566675478,1493566680591,695
1419,1493567462296,1493567489813,696
1420,1493577212440,1493577247324,697
1421,1493578424758,1493578440550,698
1422,1493578490726,1493578517088,698
1423,1493606437272,1493606460504,701
1424,1493606660986,1493606683529,701
1425,1493606751850,1493606863545,701
1426,1493607093657,1493607106037,701
1427,1493607136756,1493607158408,701
1428,1493607797988,1493608106361,702
1429,1493608679384,1493608701427,702
1430,1493615143731,1493615273820,704
1431,1493615363211,1493615387112,704
1432,1493629567411,1493629614131,705
1433,1493643331546,1493643415736,708
1434,1493644554180,1493644571610,709
1435,1493644680706,1493644727122,709
1436,1493644939073,1493644994858,709
1437,1493645050932,1493645102750,709
1438,1493659897407,1493659926438,711
1439,1493668606755,1493668721122,712
1440,1493671313398,1493671545782,714
1441,1493671625611,1493671647075,714
1442,1493678854532,1493678888815,716
1443,1493755329887,1493755348447,726
1444,1493785540016,1493785553147,733
1445,1493785629923,1493785725460,733
1446,1493785838658,1493785867039,733
1447,1493785982207,1493786024370,733
1448,1493786091991,1493786114710,733
1449,1493786150134,1493786161582,733
1450,1493827922452,1493827996774,739
1451,1493849083938,1493849117606,743
1452,1493859835643,1493860018902,746
1453,1493860207674,1493860279864,748
1454,1493871649982,1493871930846,751
1455,1493906852894,1493906918072,754
1456,1493916561342,1493916709413,757
1457,1493938830197,1493939348287,761
1458,1493959690160,1493959717575,767
1459,1493960860497,1493960877580,768
1460,1493984122218,1493984144454,769
1461,1493999110318,1493999279471,771
1462,1494000392871,1494000583991,772
1463,1494000666320,1494000688969,772
1464,1494000792531,1494000800310,772
1465,1494010393307,1494010592347,773
1466,1494010724977,1494010745143,773
1467,1494020978031,1494020992492,776
1468,1494021113140,1494021165090,776
1469,1494021344092,1494021408012,776
1470,1494021459953,1494021502586,776
1471,1494021597548,1494021632814,776
1472,1494029329567,1494029343015,777
1473,1494029657279,1494029672975,777
1474,1494038244121,1494038261238,780
1475,1494039233172,1494039330272,781
1476,1494039521458,1494039549573,781
1477,1494040770346,1494040851399,782
1478,1494040903325,1494040911421,782
1479,1494040936061,1494040957658,782
1480,1494072168735,1494072173653,788
1481,1494088236152,1494088434165,790
1482,1494098988740,1494099024584,791
1483,1494099698743,1494099755949,792
1484,1494110883615,1494111254987,793
1485,1494112027350,1494112396443,794
1486,1494112418295,1494112423648,794
1487,1494153753151,1494153761940,799
1488,1494162726025,1494162746724,801
1489,1494185713366,1494186089808,806
1490,1494187290770,1494187294435,807
1491,1494193975356,1494193991931,808
1492,1494194168107,1494194176077,808
1493,1494194502602,1494194662395,809
1494,1494203666143,1494203977121,810
1495,1494218951658,1494218960539,816
1496,1494238239248,1494238383542,818
1497,1494273769685,1494274097070,826
1498,1494274137793,1494274190462,826
1499,1494275632028,1494275710232,827
1500,1494283973084,1494284264500,828
1501,1494284718487,1494284725416,828
1502,1494285619318,1494285762546,829
1503,1494285833937,1494285890073,829
1504,1494295441239,1494295533484,831
1505,1494306618511,1494306625557,832
1506,1494306825528,1494306967985,832
1507,1494307045945,1494307214056,832
1508,1494334272698,1494334282929,835
1509,1494343637185,1494344030996,836
1510,1494364418351,1494364447385,839
1511,1494383022568,1494383040891,842
1512,1494389867177,1494389879420,844
1513,1494390126793,1494390145074,844
1514,1494391011848,1494391035228,845
1515,1494391163224,1494391176039,845
1516,1494391187758,1494391540622,845
1517,1494391679973,1494391690987,845
1518,1494391794899,1494391827014,845
1519,1494392196738,1494392226403,845
1520,1494415668039,1494415700576,846
1521,1494416121624,1494416135213,846
1522,1494438172713,1494438186537,850
1523,1494439398336,1494439421910,851
1524,1494439511521,1494439555539,851
1525,1494447096365,1494447136484,852
1526,1494447155792,1494447217391,852
1527,1494463865362,1494464064617,856
1528,1494464712165,1494465100477,857
1529,1494465340500,1494465372969,857
1530,1494466407443,1494466569036,858
1531,1494467693241,1494467705080,858
1532,1494467896024,1494467927422,858
1533,1494467991879,1494468024447,858
1534,1494498142855,1494498213748,861
1535,1494524887686,1494524893979,865
1536,1494533767301,1494533825309,866
1537,1494533880214,1494533902182,866
1538,1494533923185,1494534032159,866
1539,1494535000210,1494535094695,867
1540,1494535162555,1494535171736,867
1541,1494535343568,1494535584403,867
1542,1494535857264,1494535914799,867
1543,1494535951935,1494535973352,867
1544,1494543118665,1494543356690,868
1545,1494543838001,1494543878433,868
1546,1494543975830,1494543996411,868
1547,1494550513903,1494550592890,869
1548,1494551925109,1494552177946,870
1549,1494552341020,1494552352897,870
1550,1494595310171,1494595349215,875
1551,1494614141822,1494614160170,878
1552,1494637951997,1494637977309,881
1553,1494638032833,1494638046212,881
1554,1494638154740,1494638173606,881
1555,1494649260251,1494649283486,882
1556,1494649484425,1494649642100,882
1557,1494651278863,1494651295655,883
1558,1494652788728,1494652809650,884
1559,1494653069075,1494653132612,884
1560,1494653313377,1494653324325,884
1561,1494653493761,1494653524361,884
1562,1494653577142,1494653589301,884
1563,1494686783884,1494687386262,888
1564,1494694375439,1494694602798,889
1565,1494701613778,1494701625464,890
1566,1494709219194,1494709445825,891
1567,1494709610193,1494709643510,891
1568,1494723787462,1494723898515,893
1569,1494824760016,1494824818345,906
1570,1494825017983,1494825073252,906
1571,1494825172780,1494825178461,906
1572,1494825741098,1494825976980,907
1573,1494864206819,1494864391310,911
1574,1494864663437,1494864674639,911
1576,1494879399537,1494879450165,914
1577,1494879793582,1494879801879,914
1578,1494888844682,1494889061169,917
1579,1494889132879,1494889183155,917
1580,1494890264574,1494890339385,918
1581,1494911248965,1494911265660,924
1582,1494926346119,1494926365879,926
1583,1494926408470,1494926416467,926
1584,1494927333655,1494927363212,927
1585,1494939100010,1494939107554,928
1586,1494939124725,1494939139906,928
1587,1494958324915,1494958353795,931
1588,1494958450218,1494958701388,931
1589,1494959596853,1494959607084,932
1590,1494959706260,1494959807951,932
1591,1494959975420,1494959990097,932
1592,1494977931178,1494977976438,935
1593,1494979964120,1494979975599,936
1594,1494980109165,1494980120147,936
1595,1494980197540,1494980205672,936
1596,1494980317639,1494980447973,936
1597,1494994472638,1494994480300,940
1598,1494994695014,1494994740265,940
1599,1494994774652,1494994829006,940
1600,1494995700775,1494995913685,941
1601,1494997285855,1494997316111,942
1602,1494997676064,1494997706361,942
1603,1495073525103,1495073562367,950
1604,1495074996782,1495075073529,951
1605,1495075232229,1495075304004,951
1606,1495081280833,1495081333808,952
1607,1495081377749,1495081490172,952
1608,1495081559931,1495081691406,952
1609,1495100201628,1495100229469,956
1610,1495131215169,1495131274881,959
1611,1495131321722,1495131333552,959
1612,1495131593426,1495131907795,959
1613,1495144021735,1495144463889,960
1614,1495170155855,1495170183831,964
1615,1495171724098,1495171724388,965
1616,1495171725122,1495171725940,965
1617,1495181277615,1495181566391,966
1618,1495292963343,1495292968383,977
1619,1495302585953,1495302659989,978
1620,1495317520426,1495317846247,980
1621,1495317925773,1495317942389,980
1622,1495318086351,1495318415128,980
1623,1495318526992,1495318567774,980
1624,1495318679770,1495318684618,980
1625,1495327416206,1495327527036,982
1626,1495327565147,1495327597292,982
1627,1495327644083,1495327689169,982
1628,1495327744710,1495327812029,982
1629,1495331196471,1495331237108,983
1630,1495331285615,1495331326616,983
1631,1495331372256,1495331398688,983
1632,1495331411879,1495331412789,983
1633,1495331465080,1495331481663,983
1634,1495331562523,1495331607574,983
1635,1495342260904,1495342379943,987
1636,1495343011205,1495343285670,987
1637,1495343340429,1495343474104,987
1638,1495343523645,1495343536992,987
1639,1495375836261,1495375946810,995
1640,1495376222473,1495376332977,995
1641,1495376445173,1495376501459,995
1642,1495376536165,1495376550412,995
1643,1495376617106,1495376631854,995
1644,1495376744613,1495376797166,995
1645,1495376849959,1495376867223,995
1646,1495376877579,1495376895743,995
1647,1495422660310,1495423039898,1003
1648,1495423155695,1495423302255,1003
1649,1495423371291,1495423493366,1003
1650,1495423544857,1495423552970,1003
1651,1495423650452,1495423669031,1003
1652,1495423737955,1495424268686,1003
1653,1495456708845,1495456716640,1005
1654,1495456806733,1495456817834,1005
1655,1495456849503,1495456864613,1005
1656,1495469390236,1495469409329,1006
1657,1495469543660,1495469551544,1006
1658,1495477245655,1495477291397,1007
1659,1495477355825,1495477374607,1007
1660,1495477570006,1495477619636,1007
1661,1495477667426,1495477819971,1007
1662,1495477918191,1495477947912,1007
1663,1495478030422,1495478269775,1007
1664,1495499043173,1495499236054,1009
1665,1495500614093,1495500633163,1010
1666,1495500717775,1495500726254,1010
1667,1495509990519,1495510203143,1011
1668,1495510885305,1495510892552,1011
1669,1495510995880,1495511026180,1011
1670,1495511077534,1495511099261,1011
1671,1495512398785,1495512416926,1012
1672,1495512444800,1495512503985,1012
1673,1495512552176,1495512556522,1012
1674,1495514189169,1495514219318,1013
1675,1495527635858,1495527681698,1014
1676,1495527783493,1495527796275,1014
1677,1495553167377,1495553178714,1017
1678,1495553307210,1495553450037,1017
1679,1495563201394,1495563540677,1018
1680,1495563668894,1495563704812,1018
1681,1495563757489,1495563806288,1018
1682,1495563839211,1495564043441,1018
1683,1495574973716,1495574988442,1019
1684,1495575087687,1495575116754,1019
1685,1495575159061,1495575191228,1019
1686,1495575430487,1495575445036,1019
